PROVINCIA,NOME_PROVINCIA,REGIONE,NOME_REGIONE,MESE_DECESSO,GIORNO_DECESSO,DECESSI_2015,DECESSI_2016,DECESSI_2017,DECESSI_2018,DECESSI_2019
020,Mantova,03,Lombardia,3,29,15,8,13,16,18
020,Mantova,03,Lombardia,3,30,9,12,9,18,8
020,Mantova,03,Lombardia,3,31,19,5,17,17,13
020,Mantova,03,Lombardia,4,1,10,10,15,13,17
020,Mantova,03,Lombardia,4,2,8,13,14,14,13
020,Mantova,03,Lombardia,4,3,7,6,12,9,18
020,Mantova,03,Lombardia,4,4,12,10,13,14,14
020,Mantova,03,Lombardia,4,5,14,12,13,9,10
020,Mantova,03,Lombardia,4,6,10,13,9,11,5
020,Mantova,03,Lombardia,4,7,17,16,20,16,9
020,Mantova,03,Lombardia,4,8,12,9,11,19,13
020,Mantova,03,Lombardia,4,9,11,15,16,14,12
020,Mantova,03,Lombardia,4,10,7,10,11,9,14
020,Mantova,03,Lombardia,4,11,17,9,15,15,6
020,Mantova,03,Lombardia,4,12,18,16,9,21,12
020,Mantova,03,Lombardia,4,13,18,15,16,14,12
020,Mantova,03,Lombardia,4,14,11,14,10,11,5
020,Mantova,03,Lombardia,4,15,9,18,16,11,11
020,Mantova,03,Lombardia,4,16,18,12,15,9,13
020,Mantova,03,Lombardia,4,17,11,14,6,13,15
020,Mantova,03,Lombardia,4,18,18,11,9,14,14
020,Mantova,03,Lombardia,4,19,12,13,6,18,8
020,Mantova,03,Lombardia,4,20,15,5,10,10,13
020,Mantova,03,Lombardia,4,21,8,10,18,14,17
020,Mantova,03,Lombardia,4,22,15,13,15,11,5
020,Mantova,03,Lombardia,4,23,12,13,13,9,7
020,Mantova,03,Lombardia,4,24,13,10,16,9,10
020,Mantova,03,Lombardia,4,25,7,9,14,10,11
020,Mantova,03,Lombardia,4,26,10,13,10,10,11
020,Mantova,03,Lombardia,4,27,12,16,13,19,9
020,Mantova,03,Lombardia,4,28,11,12,8,15,8
020,Mantova,03,Lombardia,4,29,15,10,14,11,12
020,Mantova,03,Lombardia,4,30,9,11,8,9,18
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,1,19,13,14,14,18
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,2,13,10,28,7,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,3,17,8,12,15,17
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,4,11,16,26,18,14
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,5,15,6,15,15,21
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,6,12,10,14,12,9
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,7,16,11,22,13,14
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,8,11,10,14,12,14
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,9,13,11,18,15,16
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,10,17,18,28,14,23
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,11,13,10,16,19,12
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,12,12,13,21,22,19
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,13,13,12,15,12,21
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,14,20,14,17,12,14
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,15,15,10,27,20,7
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,16,20,13,20,15,10
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,17,16,12,15,16,9
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,18,16,12,15,17,17
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,19,10,7,18,19,12
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,20,18,13,13,12,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,21,13,16,20,13,17
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,22,17,17,21,16,11
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,23,13,17,14,16,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,24,16,12,17,10,14
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,25,15,10,13,10,16
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,26,11,11,18,12,14
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,27,15,11,24,9,12
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,28,17,13,19,11,13
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,29,20,5,17,14,14
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,30,12,16,18,13,9
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,1,31,14,10,15,13,10
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,1,9,17,14,13,13
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,2,8,13,13,17,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,3,14,9,18,17,8
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,4,13,18,19,11,13
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,5,15,15,13,16,18
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,6,16,17,15,8,23
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,7,17,13,13,12,14
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,8,8,16,14,10,12
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,9,14,17,9,11,8
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,10,14,11,12,17,9
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,11,12,12,14,19,17
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,12,14,13,11,11,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,13,11,15,24,20,9
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,14,19,7,15,10,8
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,15,18,10,9,14,10
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,16,15,8,16,12,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,17,12,11,19,15,25
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,18,15,17,14,17,20
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,19,11,11,10,18,14
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,20,23,13,12,14,16
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,21,11,10,19,7,12
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,22,19,12,10,10,18
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,23,18,12,11,15,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,24,25,12,17,12,14
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,25,18,11,10,13,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,26,16,19,16,12,11
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,27,14,18,10,11,10
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,28,16,7,11,19,8
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,2,29,0,10,0,0,0
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,1,17,14,15,11,5
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,2,20,11,14,13,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,3,13,13,5,13,11
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,4,13,21,5,18,8
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,5,16,6,14,11,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,6,17,8,15,11,19
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,7,8,12,13,9,9
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,8,12,17,10,15,12
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,9,9,14,10,13,13
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,10,15,9,13,12,16
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,11,15,15,8,12,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,12,11,16,11,16,11
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,13,15,10,13,9,20
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,14,23,10,5,19,12
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,15,12,15,15,12,13
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,16,16,14,12,23,11
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,17,18,8,7,12,8
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,18,17,11,15,18,18
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,19,15,6,10,17,13
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,20,12,13,9,19,13
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,21,16,11,10,11,22
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,22,16,12,12,14,6
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,23,20,10,9,13,12
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,24,7,6,14,8,19
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,25,7,20,13,12,14
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,26,7,14,11,17,17
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,27,11,12,13,11,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,28,10,12,8,14,16
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,29,11,15,12,21,9
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,30,13,9,14,13,9
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,3,31,11,10,10,9,7
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,1,14,17,18,10,14
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,2,7,15,10,18,17
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,3,25,7,9,12,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,4,15,10,10,7,11
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,5,11,13,14,7,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,6,10,9,10,15,15
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,7,10,10,10,10,17
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,8,7,10,10,6,16
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,9,15,11,11,7,16
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,10,12,8,13,8,14
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,11,9,8,10,11,11
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,12,10,5,12,19,7
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,13,11,9,11,9,17
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,14,10,10,5,11,11
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,15,21,11,12,14,16
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,16,11,13,16,16,20
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,17,12,9,14,11,8
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,18,10,7,15,8,13
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,19,12,14,8,8,10
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,20,5,8,13,10,10
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,21,11,10,13,16,8
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,22,11,12,13,7,18
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,23,16,12,5,9,8
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,24,13,8,8,10,9
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,25,17,9,14,14,13
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,26,10,12,13,12,16
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,27,11,15,9,14,12
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,28,12,20,12,9,12
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,29,11,8,16,14,9
021,Bolzano/Bozen,04,Trentino-Alto Adige/Südtirol,4,30,13,13,10,14,6
022,Trento,04,Trentino-Alto Adige/Südtirol,1,1,11,16,18,17,6
022,Trento,04,Trentino-Alto Adige/Südtirol,1,2,15,17,18,21,15
022,Trento,04,Trentino-Alto Adige/Südtirol,1,3,13,15,25,17,24
022,Trento,04,Trentino-Alto Adige/Südtirol,1,4,15,11,17,20,14
022,Trento,04,Trentino-Alto Adige/Südtirol,1,5,27,16,22,22,20
022,Trento,04,Trentino-Alto Adige/Südtirol,1,6,20,16,25,16,12
022,Trento,04,Trentino-Alto Adige/Südtirol,1,7,12,13,24,17,15
022,Trento,04,Trentino-Alto Adige/Südtirol,1,8,16,20,21,16,20
022,Trento,04,Trentino-Alto Adige/Südtirol,1,9,19,18,19,15,13
022,Trento,04,Trentino-Alto Adige/Südtirol,1,10,20,9,18,14,22
022,Trento,04,Trentino-Alto Adige/Südtirol,1,11,16,17,19,19,14
022,Trento,04,Trentino-Alto Adige/Südtirol,1,12,20,20,21,18,12
022,Trento,04,Trentino-Alto Adige/Südtirol,1,13,11,15,21,21,11
022,Trento,04,Trentino-Alto Adige/Südtirol,1,14,16,11,22,19,15
022,Trento,04,Trentino-Alto Adige/Südtirol,1,15,10,13,18,17,9
022,Trento,04,Trentino-Alto Adige/Südtirol,1,16,22,7,13,15,8
022,Trento,04,Trentino-Alto Adige/Südtirol,1,17,13,16,20,26,17
022,Trento,04,Trentino-Alto Adige/Südtirol,1,18,15,10,16,16,11
022,Trento,04,Trentino-Alto Adige/Südtirol,1,19,9,9,27,16,23
022,Trento,04,Trentino-Alto Adige/Südtirol,1,20,20,24,17,21,14
022,Trento,04,Trentino-Alto Adige/Südtirol,1,21,15,20,15,21,18
022,Trento,04,Trentino-Alto Adige/Südtirol,1,22,25,17,30,16,27
022,Trento,04,Trentino-Alto Adige/Südtirol,1,23,15,19,20,17,17
022,Trento,04,Trentino-Alto Adige/Südtirol,1,24,20,15,21,17,14
022,Trento,04,Trentino-Alto Adige/Südtirol,1,25,23,11,27,20,7
022,Trento,04,Trentino-Alto Adige/Südtirol,1,26,15,19,19,14,16
022,Trento,04,Trentino-Alto Adige/Südtirol,1,27,18,16,12,15,14
022,Trento,04,Trentino-Alto Adige/Südtirol,1,28,20,12,17,19,8
022,Trento,04,Trentino-Alto Adige/Südtirol,1,29,15,12,18,17,15
022,Trento,04,Trentino-Alto Adige/Südtirol,1,30,23,11,16,7,20
022,Trento,04,Trentino-Alto Adige/Südtirol,1,31,20,12,15,12,19
022,Trento,04,Trentino-Alto Adige/Südtirol,2,1,18,10,17,19,23
022,Trento,04,Trentino-Alto Adige/Südtirol,2,2,20,13,11,16,16
022,Trento,04,Trentino-Alto Adige/Südtirol,2,3,13,13,21,11,13
022,Trento,04,Trentino-Alto Adige/Südtirol,2,4,16,17,25,13,17
022,Trento,04,Trentino-Alto Adige/Südtirol,2,5,21,20,10,17,19
022,Trento,04,Trentino-Alto Adige/Südtirol,2,6,25,17,12,15,23
022,Trento,04,Trentino-Alto Adige/Südtirol,2,7,22,13,20,9,23
022,Trento,04,Trentino-Alto Adige/Südtirol,2,8,21,12,23,13,13
022,Trento,04,Trentino-Alto Adige/Südtirol,2,9,12,14,13,12,17
022,Trento,04,Trentino-Alto Adige/Südtirol,2,10,18,13,20,12,12
022,Trento,04,Trentino-Alto Adige/Südtirol,2,11,27,17,11,14,18
022,Trento,04,Trentino-Alto Adige/Südtirol,2,12,11,17,7,5,20
022,Trento,04,Trentino-Alto Adige/Südtirol,2,13,19,19,16,11,23
022,Trento,04,Trentino-Alto Adige/Südtirol,2,14,19,15,19,12,17
022,Trento,04,Trentino-Alto Adige/Südtirol,2,15,11,13,7,12,13
022,Trento,04,Trentino-Alto Adige/Südtirol,2,16,17,17,21,18,19
022,Trento,04,Trentino-Alto Adige/Südtirol,2,17,16,18,11,21,18
022,Trento,04,Trentino-Alto Adige/Südtirol,2,18,14,16,15,14,23
022,Trento,04,Trentino-Alto Adige/Südtirol,2,19,21,15,13,16,12
022,Trento,04,Trentino-Alto Adige/Südtirol,2,20,22,14,9,16,17
022,Trento,04,Trentino-Alto Adige/Südtirol,2,21,13,15,19,17,14
022,Trento,04,Trentino-Alto Adige/Südtirol,2,22,16,21,16,19,12
022,Trento,04,Trentino-Alto Adige/Südtirol,2,23,21,23,20,12,14
022,Trento,04,Trentino-Alto Adige/Südtirol,2,24,17,13,11,17,9
022,Trento,04,Trentino-Alto Adige/Südtirol,2,25,15,17,12,17,20
022,Trento,04,Trentino-Alto Adige/Südtirol,2,26,13,13,24,20,11
022,Trento,04,Trentino-Alto Adige/Südtirol,2,27,17,23,9,16,13
022,Trento,04,Trentino-Alto Adige/Südtirol,2,28,9,14,20,12,13
022,Trento,04,Trentino-Alto Adige/Südtirol,2,29,0,17,0,0,0
022,Trento,04,Trentino-Alto Adige/Südtirol,3,1,15,13,15,17,9
022,Trento,04,Trentino-Alto Adige/Südtirol,3,2,20,9,16,13,15
022,Trento,04,Trentino-Alto Adige/Südtirol,3,3,16,30,11,20,16
022,Trento,04,Trentino-Alto Adige/Südtirol,3,4,21,12,20,10,11
022,Trento,04,Trentino-Alto Adige/Südtirol,3,5,16,11,14,22,14
022,Trento,04,Trentino-Alto Adige/Südtirol,3,6,14,15,7,19,15
022,Trento,04,Trentino-Alto Adige/Südtirol,3,7,16,18,14,15,16
022,Trento,04,Trentino-Alto Adige/Südtirol,3,8,13,6,17,13,15
022,Trento,04,Trentino-Alto Adige/Südtirol,3,9,21,12,17,14,16
022,Trento,04,Trentino-Alto Adige/Südtirol,3,10,15,18,7,18,17
022,Trento,04,Trentino-Alto Adige/Südtirol,3,11,11,13,12,16,17
022,Trento,04,Trentino-Alto Adige/Südtirol,3,12,18,15,12,16,14
022,Trento,04,Trentino-Alto Adige/Südtirol,3,13,17,15,12,15,22
022,Trento,04,Trentino-Alto Adige/Südtirol,3,14,16,17,15,12,15
022,Trento,04,Trentino-Alto Adige/Südtirol,3,15,16,19,10,14,11
022,Trento,04,Trentino-Alto Adige/Südtirol,3,16,17,10,12,14,16
022,Trento,04,Trentino-Alto Adige/Südtirol,3,17,12,8,16,13,18
022,Trento,04,Trentino-Alto Adige/Südtirol,3,18,16,21,13,13,18
022,Trento,04,Trentino-Alto Adige/Südtirol,3,19,9,18,12,8,16
022,Trento,04,Trentino-Alto Adige/Südtirol,3,20,9,10,20,16,16
022,Trento,04,Trentino-Alto Adige/Südtirol,3,21,14,12,16,12,10
022,Trento,04,Trentino-Alto Adige/Südtirol,3,22,16,23,19,7,15
022,Trento,04,Trentino-Alto Adige/Südtirol,3,23,15,20,11,15,16
022,Trento,04,Trentino-Alto Adige/Südtirol,3,24,19,13,16,13,10
022,Trento,04,Trentino-Alto Adige/Südtirol,3,25,19,14,12,13,14
022,Trento,04,Trentino-Alto Adige/Südtirol,3,26,18,12,9,18,15
022,Trento,04,Trentino-Alto Adige/Südtirol,3,27,16,16,18,12,19
022,Trento,04,Trentino-Alto Adige/Südtirol,3,28,17,12,12,12,26
022,Trento,04,Trentino-Alto Adige/Südtirol,3,29,17,13,12,21,12
022,Trento,04,Trentino-Alto Adige/Südtirol,3,30,23,16,19,20,15
022,Trento,04,Trentino-Alto Adige/Südtirol,3,31,13,22,16,10,14
022,Trento,04,Trentino-Alto Adige/Südtirol,4,1,16,14,12,7,22
022,Trento,04,Trentino-Alto Adige/Südtirol,4,2,22,16,9,17,14
022,Trento,04,Trentino-Alto Adige/Südtirol,4,3,16,10,18,13,16
022,Trento,04,Trentino-Alto Adige/Südtirol,4,4,17,14,19,17,14
022,Trento,04,Trentino-Alto Adige/Südtirol,4,5,10,15,12,16,9
022,Trento,04,Trentino-Alto Adige/Südtirol,4,6,10,9,15,18,9
022,Trento,04,Trentino-Alto Adige/Südtirol,4,7,17,14,8,16,12
022,Trento,04,Trentino-Alto Adige/Südtirol,4,8,18,14,15,18,12
022,Trento,04,Trentino-Alto Adige/Südtirol,4,9,18,12,9,13,13
022,Trento,04,Trentino-Alto Adige/Südtirol,4,10,17,14,13,17,21
022,Trento,04,Trentino-Alto Adige/Südtirol,4,11,10,12,12,11,15
022,Trento,04,Trentino-Alto Adige/Südtirol,4,12,14,11,14,11,12
022,Trento,04,Trentino-Alto Adige/Südtirol,4,13,15,32,15,18,15
022,Trento,04,Trentino-Alto Adige/Südtirol,4,14,18,18,14,14,15
022,Trento,04,Trentino-Alto Adige/Südtirol,4,15,19,14,14,19,16
022,Trento,04,Trentino-Alto Adige/Südtirol,4,16,15,15,8,10,10
022,Trento,04,Trentino-Alto Adige/Südtirol,4,17,14,14,13,12,12
022,Trento,04,Trentino-Alto Adige/Südtirol,4,18,14,14,19,13,18
022,Trento,04,Trentino-Alto Adige/Südtirol,4,19,12,17,15,16,7
022,Trento,04,Trentino-Alto Adige/Südtirol,4,20,8,12,12,12,9
022,Trento,04,Trentino-Alto Adige/Südtirol,4,21,9,14,8,13,21
022,Trento,04,Trentino-Alto Adige/Südtirol,4,22,15,10,17,13,10
022,Trento,04,Trentino-Alto Adige/Südtirol,4,23,9,13,9,14,14
022,Trento,04,Trentino-Alto Adige/Südtirol,4,24,13,20,9,20,13
022,Trento,04,Trentino-Alto Adige/Südtirol,4,25,12,15,11,13,8
022,Trento,04,Trentino-Alto Adige/Südtirol,4,26,17,9,10,20,12
022,Trento,04,Trentino-Alto Adige/Südtirol,4,27,8,12,14,21,5
022,Trento,04,Trentino-Alto Adige/Südtirol,4,28,9,11,16,7,14
022,Trento,04,Trentino-Alto Adige/Südtirol,4,29,13,7,11,12,11
022,Trento,04,Trentino-Alto Adige/Südtirol,4,30,12,14,11,12,19
023,Verona,05,Veneto,1,1,33,31,22,30,35
023,Verona,05,Veneto,1,2,25,24,30,32,22
023,Verona,05,Veneto,1,3,34,36,50,38,29
023,Verona,05,Veneto,1,4,39,28,26,29,29
023,Verona,05,Veneto,1,5,36,29,44,28,37
023,Verona,05,Veneto,1,6,33,31,29,28,23
023,Verona,05,Veneto,1,7,38,20,28,23,14
023,Verona,05,Veneto,1,8,36,32,32,24,28
023,Verona,05,Veneto,1,9,33,29,28,30,21
023,Verona,05,Veneto,1,10,37,27,43,23,24
023,Verona,05,Veneto,1,11,36,32,39,39,29
023,Verona,05,Veneto,1,12,39,24,39,28,26
023,Verona,05,Veneto,1,13,24,28,37,32,34
023,Verona,05,Veneto,1,14,25,25,37,35,24
023,Verona,05,Veneto,1,15,36,27,39,40,22
023,Verona,05,Veneto,1,16,33,29,35,22,42
023,Verona,05,Veneto,1,17,24,28,39,25,25
023,Verona,05,Veneto,1,18,46,34,30,23,36
023,Verona,05,Veneto,1,19,29,20,34,29,26
023,Verona,05,Veneto,1,20,29,27,34,19,21
023,Verona,05,Veneto,1,21,29,23,27,25,33
023,Verona,05,Veneto,1,22,33,26,39,36,36
023,Verona,05,Veneto,1,23,32,35,43,28,28
023,Verona,05,Veneto,1,24,30,37,43,32,32
023,Verona,05,Veneto,1,25,37,28,32,31,39
023,Verona,05,Veneto,1,26,26,23,24,28,19
023,Verona,05,Veneto,1,27,19,25,27,27,36
023,Verona,05,Veneto,1,28,34,24,28,23,26
023,Verona,05,Veneto,1,29,32,27,39,33,25
023,Verona,05,Veneto,1,30,39,27,41,25,45
023,Verona,05,Veneto,1,31,23,22,31,37,30
023,Verona,05,Veneto,2,1,28,38,21,33,37
023,Verona,05,Veneto,2,2,36,26,38,34,25
023,Verona,05,Veneto,2,3,24,26,33,29,26
023,Verona,05,Veneto,2,4,25,25,36,17,26
023,Verona,05,Veneto,2,5,41,34,40,29,28
023,Verona,05,Veneto,2,6,21,27,27,28,28
023,Verona,05,Veneto,2,7,36,30,33,26,26
023,Verona,05,Veneto,2,8,20,19,18,29,32
023,Verona,05,Veneto,2,9,28,22,22,32,35
023,Verona,05,Veneto,2,10,33,34,20,29,33
023,Verona,05,Veneto,2,11,36,32,28,34,31
023,Verona,05,Veneto,2,12,23,22,28,23,29
023,Verona,05,Veneto,2,13,28,23,32,25,41
023,Verona,05,Veneto,2,14,24,28,24,30,32
023,Verona,05,Veneto,2,15,30,23,31,31,29
023,Verona,05,Veneto,2,16,35,22,31,29,33
023,Verona,05,Veneto,2,17,24,24,34,27,29
023,Verona,05,Veneto,2,18,40,18,25,26,35
023,Verona,05,Veneto,2,19,29,22,31,30,40
023,Verona,05,Veneto,2,20,26,20,26,28,30
023,Verona,05,Veneto,2,21,23,26,26,28,30
023,Verona,05,Veneto,2,22,22,30,31,24,19
023,Verona,05,Veneto,2,23,26,35,31,25,22
023,Verona,05,Veneto,2,24,25,22,28,15,26
023,Verona,05,Veneto,2,25,23,22,19,16,30
023,Verona,05,Veneto,2,26,26,37,25,26,33
023,Verona,05,Veneto,2,27,36,22,23,23,37
023,Verona,05,Veneto,2,28,24,24,33,23,30
023,Verona,05,Veneto,2,29,0,33,0,0,0
023,Verona,05,Veneto,3,1,32,29,25,32,42
023,Verona,05,Veneto,3,2,24,23,27,23,32
023,Verona,05,Veneto,3,3,24,26,26,28,28
023,Verona,05,Veneto,3,4,32,27,27,33,25
023,Verona,05,Veneto,3,5,32,33,29,40,22
023,Verona,05,Veneto,3,6,28,21,29,27,19
023,Verona,05,Veneto,3,7,33,21,26,25,21
023,Verona,05,Veneto,3,8,23,28,28,28,30
023,Verona,05,Veneto,3,9,26,26,30,24,23
023,Verona,05,Veneto,3,10,23,31,31,19,27
023,Verona,05,Veneto,3,11,24,21,26,31,17
023,Verona,05,Veneto,3,12,24,30,24,28,24
023,Verona,05,Veneto,3,13,27,30,15,22,21
023,Verona,05,Veneto,3,14,29,26,26,35,23
023,Verona,05,Veneto,3,15,35,25,20,28,34
023,Verona,05,Veneto,3,16,26,19,30,38,34
023,Verona,05,Veneto,3,17,25,32,28,28,17
023,Verona,05,Veneto,3,18,27,24,18,18,30
023,Verona,05,Veneto,3,19,34,28,16,27,18
023,Verona,05,Veneto,3,20,20,16,21,21,31
023,Verona,05,Veneto,3,21,22,24,26,28,23
023,Verona,05,Veneto,3,22,25,17,21,26,30
023,Verona,05,Veneto,3,23,24,24,29,33,23
023,Verona,05,Veneto,3,24,15,23,26,17,33
023,Verona,05,Veneto,3,25,28,17,33,20,30
023,Verona,05,Veneto,3,26,30,37,28,29,22
023,Verona,05,Veneto,3,27,30,29,26,19,17
023,Verona,05,Veneto,3,28,28,30,29,18,23
023,Verona,05,Veneto,3,29,23,26,19,32,28
